,gene_name,frec
8242,RALB,1
8243,RALGAPA1,1
8244,RALGAPB,1
8245,TNFRSF11A,1
8246,RALGDS,1
8247,RALGPS1,1
8248,RAMP2,1
8249,RAMP3,1
8250,TNFRSF10C,1
8251,TNFAIP8L3,1
8252,RAN,1
8253,RANBP1,1
8254,RANBP10,1
8255,RANBP17,1
8256,RANBP2,1
8257,TNFAIP8L2,1
8258,RANBP9,1
8259,TNFAIP8L1,1
8260,TNFAIP8,1
8261,TNFAIP3,1
8262,RANGRF,1
8263,RAD54L,1
8264,RAD51D,1
8265,TNMD,1
8266,RAD51AP2,1
8267,RAB5B,1
8268,RAB5C,1
8269,RAB6A,1
8270,TNKS1BP1,1
8271,RAB7A,1
8272,TNKS,1
8273,TNK2,1
8274,RAB8A,1
8275,TNIP1,1
8276,RAB9A,1
8277,RAB9B,1
8278,RABAC1,1
8279,RABEP2,1
8280,RABEPK,1
8281,RABGAP1,1
8282,TNFSF15,1
8283,TNFSF11,1
8284,TNFRSF9,1
8285,RABL6,1
8286,RAC2,1
8287,RAC3,1
8288,RACGAP1,1
8289,RAD1,1
8290,RAD17,1
8291,TNFRSF8,1
8292,RAD23A,1
8293,RAD51,1
8294,TP53BP2,1
8295,TP53I13,1
8296,TP53INP1,1
8297,PSMC6,1
8298,PSMD13,1
8299,PSMD5,1
8300,PSMD9,1
8301,PSME1,1
8302,TRIM16L,1
8303,PSME4,1
8304,PSMF1,1
8305,TRIB3,1
8306,TRIAP1,1
8307,TRHDE,1
8308,PSPH,1
8309,TREH,1
8310,PTAR1,1
8311,PTCH1,1
8312,PTCHD1,1
8313,PTCHD4,1
8314,PTDSS2,1
8315,TRAPPC5,1
8316,TRAPPC4,1
8317,TRAPPC3L,1
8318,PTGDR,1
8319,TRAPPC2L,1
8320,TRAPPC13,1
8321,PTGER4,1
8322,TRAPPC11,1
8323,PTGES2,1
8324,TRAPPC1,1
8325,PSMD11,1
8326,PSMC4,1
8327,TP53INP2,1
8328,TRIM28,1
8329,TRIM52,1
8330,PRSS23,1
8331,TRIM50,1
8332,PRSS36,1
8333,TRIM5,1
8334,PRSS45,1
8335,TRIM44,1
8336,PRSS53,1
8337,PRTFDC1,1
8338,PRTN3,1
8339,TRIM39,1
8340,PSAP,1
8341,PSD,1
8342,PSD3,1
8343,TRIM38,1
8344,PSENEN,1
8345,PSIP1,1
8346,PSKH1,1
8347,TRIM37,1
8348,PSMA2,1
8349,PSMA3,1
8350,PSMB3,1
8351,PSMB6,1
8352,PSMB7,1
8353,PSMB9,1
8354,PSMC2,1
8355,TRIM32,1
8356,TRAP1,1
8357,TRAM2,1
8358,TRAK2,1
8359,PTGS1,1
8360,PTPRF,1
8361,TPP2,1
8362,PTPRH,1
8363,TPO,1
8364,PTPRN,1
8365,TPM2,1
8366,TPK1,1
8367,TPI1,1
8368,PTPRO,1
8369,TPH1,1
8370,PTPRS,1
8371,PTRH1,1
8372,PTRHD1,1
8373,PTS,1
8374,PTTG1IP,1
8375,PTX3,1
8376,PUM1,1
8377,TPCN1,1
8378,PURB,1
8379,PURG,1
8380,PUS1,1
8381,PUS3,1
8382,PUS7,1
8383,TP53TG5,1
8384,PVRIG,1
8385,PVRL2,1
8386,PVRL4,1
8387,TPPP3,1
8388,PTPRCAP,1
8389,TPRA1,1
8390,TRADD,1
8391,PTGS2,1
8392,PTH2R,1
8393,PTHLH,1
8394,PTK2B,1
8395,TRAF3IP1,1
8396,PTK7,1
8397,TRAF3,1
8398,PTN,1
8399,PTOV1,1
8400,PTP4A1,1
8401,TRAF1,1
8402,PTPLA,1
8403,TRABD2B,1
8404,TPRG1L,1
8405,TRABD2A,1
8406,PTPN14,1
8407,PTPN21,1
8408,TPST1,1
8409,PTPN22,1
8410,PTPN23,1
8411,TPSD1,1
8412,TPSAB1,1
8413,PTPN4,1
8414,PTPN7,1
8415,TPRKB,1
8416,PTPRB,1
8417,RAP1GAP,1
8418,TNFAIP1,1
8419,RAP1GDS1,1
8420,RGS4,1
8421,TMEM223,1
8422,RHBDD1,1
8423,TMEM221,1
8424,RHBDL3,1
8425,RHD,1
8426,RHEB,1
8427,RHEBL1,1
8428,RHOA,1
8429,TMEM219,1
8430,RHOB,1
8431,RHOBTB2,1
8432,RHOC,1
8433,TMEM217,1
8434,TMEM214,1
8435,RHOH,1
8436,RHOT1,1
8437,RHOU,1
8438,RHOV,1
8439,RHPN1,1
8440,TMEM205,1
8441,TMEM200C,1
8442,TMEM200B,1
8443,RIC8B,1
8444,RICTOR,1
8445,TMEM194B,1
8446,RIMBP2,1
8447,RIMBP3,1
8448,RGS6,1
8449,TMEM231,1
8450,RET,1
8451,RGS3,1
8452,TMEM255A,1
8453,REV3L,1
8454,TMEM254,1
8455,REXO1,1
8456,TMEM253,1
8457,REXO4,1
8458,RFC2,1
8459,TMEM252,1
8460,TMEM249,1
8461,RFTN2,1
8462,RFWD2,1
8463,RFWD3,1
8464,TMEM243,1
8465,TMEM242,1
8466,RFX8,1
8467,RGAG1,1
8468,RGAG4,1
8469,RGCC,1
8470,TMEM240,1
8471,RGL2,1
8472,RGL3,1
8473,RGMB,1
8474,RGN,1
8475,RGPD3,1
8476,RGS1,1
8477,RGS13,1
8478,RGS20,1
8479,TMEM194A,1
8480,TMEM190,1
8481,RIMKLA,1
8482,TMEM19,1
8483,RND3,1
8484,RNF103,1
8485,TMEM150C,1
8486,RNF11,1
8487,TMEM14E,1
8488,TMEM14C,1
8489,RNF121,1
8490,RNF123,1
8491,RNF126,1
8492,TMEM14A,1
8493,RNF133,1
8494,TMEM143,1
8495,RNF138,1
8496,RNF146,1
8497,RNF148,1
8498,RNF149,1
8499,TMEM133,1
8500,TMEM132C,1
8501,TMEM132B,1
8502,RNF167,1
8503,RNF168,1
8504,TMEM129,1
8505,RNF175,1
8506,RNF180,1
8507,RNF181,1
8508,RNF183,1
8509,RNF185,1
8510,RND2,1
8511,RNASEK-C17orf49,1
8512,RNASEH2C,1
8513,TMEM179,1
8514,RIMS3,1
8515,RIMS4,1
8516,RIN1,1
8517,RING1,1
8518,RINT1,1
8519,TMEM185A,1
8520,RIPK4,1
8521,RIPPLY1,1
8522,TMEM183A,1
8523,TMEM182,1
8524,TMEM181,1
8525,TMEM179B,1
8526,RMDN1,1
8527,RNASEH2B,1
8528,TMEM177,1
8529,RMI1,1
8530,RMI2,1
8531,RMND5A,1
8532,RMND5B,1
8533,RNASE1,1
8534,TMEM170B,1
8535,TMEM170A,1
8536,RNASE10,1
8537,RNASE6,1
8538,TMEM167A,1
8539,RNASEH2A,1
8540,RETSAT,1
8541,TMEM256-PLSCR3,1
8542,RAP2C,1
8543,RASSF5,1
8544,RASSF7,1
8545,RASSF8,1
8546,TMPRSS11D,1
8547,TMPRSS11A,1
8548,RAVER2,1
8549,RBAK-RBAKDN,1
8550,RBBP4,1
8551,RBBP5,1
8552,RBBP9,1
8553,RBFA,1
8554,RBFOX1,1
8555,RBFOX2,1
8556,TMLHE,1
8557,RBL2,1
8558,RBM12,1
8559,RBM12B-AS1,1
8560,RBM14,1
8561,TMIGD2,1
8562,TMF1,1
8563,RBM17,1
8564,RBM18,1
8565,RBM20,1
8566,RBM23,1
8567,RBM26,1
8568,RBM27,1
8569,RBM34,1
8570,RBM4,1
8571,RASSF6,1
8572,RASSF3,1
8573,REST,1
8574,TMPRSS13,1
8575,RAPGEF1,1
8576,TNF,1
8577,TMX4,1
8578,TMX3,1
8579,RAPGEFL1,1
8580,RAPH1,1
8581,TMX2,1
8582,RARA,1
8583,RARG,1
8584,TMUB1,1
8585,TMTC4,1
8586,TMTC2,1
8587,RASA1,1
8588,RASA2,1
8589,TMSB4X,1
8590,RASAL1,1
8591,RASAL3,1
8592,RASD2,1
8593,RASEF,1
8594,RASGEF1C,1
8595,RASGRF2,1
8596,RASGRP2,1
8597,RASGRP3,1
8598,RASGRP4,1
8599,RASL10B,1
8600,TMPRSS4,1
8601,TMPRSS2,1
8602,TMEM92,1
8603,TMEM87B,1
8604,RBM43,1
8605,RBM44,1
8606,TMEM5,1
8607,RDM1,1
8608,RDX,1
8609,TMEM45A,1
8610,REC8,1
8611,TMEM42,1
8612,RECQL5,1
8613,REEP2,1
8614,TMEM39B,1
8615,REEP5,1
8616,REEP6,1
8617,REG1A,1
8618,REG4,1
8619,REL,1
8620,TMEM39A,1
8621,TMEM38B,1
8622,RELL1,1
8623,RELN,1
8624,TMEM35,1
8625,RENBP,1
8626,TMEM30B,1
8627,REPIN1,1
8628,REPS1,1
8629,TMEM27,1
8630,TMEM260,1
8631,RERG,1
8632,RERGL,1
8633,TMEM51,1
8634,RDH14,1
8635,TMEM52,1
8636,RBPJ,1
8637,RBM46,1
8638,TMEM87A,1
8639,RBM5,1
8640,RBM7,1
8641,RBMS1,1
8642,RBMS2,1
8643,TMEM74,1
8644,RBMX2,1
8645,RBMXL1,1
8646,RBP2,1
8647,RBP4,1
8648,TMEM67,1
8649,RC3H2,1
8650,TMEM52B,1
8651,RCAN3,1
8652,RCBTB1,1
8653,TMEM60,1
8654,TMEM59,1
8655,TMEM57,1
8656,RCOR3,1
8657,TMEM56,1
8658,RCSD1,1
8659,RDH10,1
8660,RDH11,1
8661,TMEM53,1
8662,RDH12,1
8663,TRIM55,1
8664,PRSS12,1
8665,PHF11,1
8666,UBE2V2,1
8667,UBE2S,1
8668,PLEKHG7,1
8669,UBE2O,1
8670,UBE2M,1
8671,PLEKHH3,1
8672,PLEKHM2,1
8673,UBE2J2,1
8674,UBE2J1,1
8675,UBE2G1,1
8676,PLG,1
8677,PLGRKT,1
8678,PLIN3,1
8679,UBE2E2,1
8680,PLK1,1
8681,PLK3,1
8682,UBE2D4,1
8683,PLLP,1
8684,UBE2D3,1
8685,PLOD2,1
8686,PLOD3,1
8687,UBC,1
8688,PLS1,1
8689,PLS3,1
8690,PLSCR2,1
8691,UBBP4,1
8692,UBASH3A,1
8693,UBAP2,1
8694,UBE2T,1
8695,UBE2Z,1
8696,PLXNC1,1
8697,PLEKHB2,1
8698,UBR7,1
8699,PLA2R1,1
8700,PLAA,1
8701,PLAC8L1,1
8702,PLAT,1
8703,UBQLNL,1
8704,PLBD1,1
8705,UBQLN4,1
8706,UBN2,1
8707,PLCB3,1
8708,PLCB4,1
8709,UBLCP1,1
8710,PLCH1,1
8711,PLCL1,1
8712,PLCXD2,1
8713,PLD1,1
8714,UBL5,1
8715,PLD3,1
8716,PLD5,1
8717,PLD6,1
8718,PLEC,1
8719,UBFD1,1
8720,UBE4B,1
8721,UBE4A,1
8722,PLEKHA4,1
8723,PLEKHA7,1
8724,PLEKHB1,1
8725,UBAP1,1
8726,PM20D1,1
8727,PRRX2,1
8728,TYSND1,1
8729,PNRC2,1
8730,POC1A,1
8731,POC1B,1
8732,POF1B,1
8733,TXNRD3,1
8734,TXNRD2,1
8735,POGLUT1,1
8736,POGZ,1
8737,TXNL4A,1
8738,POLB,1
8739,TXNL1,1
8740,POLD3,1
8741,POLD4,1
8742,POLDIP3,1
8743,TXNDC9,1
8744,TXNDC5,1
8745,POLE2,1
8746,TXNDC17,1
8747,TXNDC12,1
8748,POLG2,1
8749,TXNDC11,1
8750,TXN,1
8751,POLI,1
8752,TXLNB,1
8753,POLK,1
8754,TXLNA,1
8755,TXK,1
8756,TYROBP,1
8757,TYW3,1
8758,UBAC2,1
8759,PNPLA8,1
8760,UBAC1,1
8761,PMEL,1
8762,UBA7,1
8763,PMFBP1,1
8764,PML,1
8765,PMM2,1
8766,PMS1,1
8767,PNCK,1
8768,PNISR,1
8769,PNKD,1
8770,UBA2,1
8771,PNKP,1
8772,PNLDC1,1
8773,PNMA1,1
8774,PNMA2,1
8775,UBA1,1
8776,UAP1L1,1
8777,UACA,1
8778,PNMAL1,1
8779,PNMAL2,1
8780,PNMT,1
8781,U2AF2,1
8782,PNOC,1
8783,PNPLA1,1
8784,PNPLA2,1
8785,PNPLA6,1
8786,PNPLA7,1
8787,UBTD2,1
8788,PLA2G4F,1
8789,PLA2G4D,1
8790,USMG5,1
8791,PI3,1
8792,USE1,1
8793,PI4K2B,1
8794,PI4KA,1
8795,PI4KB,1
8796,UROS,1
8797,PIAS2,1
8798,PIAS3,1
8799,URGCP,1
8800,URB1,1
8801,PID1,1
8802,PIDD,1
8803,PIEZO1,1
8804,PIEZO2,1
8805,PIF1,1
8806,PIFO,1
8807,UQCRQ,1
8808,PIGG,1
8809,UQCRFS1,1
8810,UQCR11,1
8811,PIGL,1
8812,PIGM,1
8813,UQCC1,1
8814,PIGR,1
8815,PIGT,1
8816,PIGU,1
8817,UPK3BL,1
8818,USHBP1,1
8819,USO1,1
8820,UBTF,1
8821,PHYHD1,1
8822,PHF14,1
8823,USP36,1
8824,USP34,1
8825,PHF17,1
8826,USP33,1
8827,PHF2,1
8828,USP30,1
8829,PHF20,1
8830,PHF21A,1
8831,USP25,1
8832,USP24,1
8833,PHF5A,1
8834,PHF7,1
8835,USP21,1
8836,USP20,1
8837,USP15,1
8838,PHKA1,1
8839,PHKA2,1
8840,PHKG2,1
8841,USP13,1
8842,PHLDA2,1
8843,PHLDB1,1
8844,PHLDB2,1
8845,PHLPP2,1
8846,PHPT1,1
8847,PHRF1,1
8848,PHTF1,1
8849,UPK3A,1
8850,PIGW,1
8851,PIH1D1,1
8852,UPF1,1
8853,PIWIL2,1
8854,UGT8,1
8855,PJA1,1
8856,UGT3A2,1
8857,UGT2B7,1
8858,PKD2,1
8859,UGT1A1,1
8860,UGP2,1
8861,UGGT2,1
8862,UGCG,1
8863,PKHD1,1
8864,PKHD1L1,1
8865,UFSP2,1
8866,UFL1,1
8867,PKIA,1
8868,UFC1,1
8869,PKN2,1
8870,PKP1,1
8871,PKP4,1
8872,PLA2G10,1
8873,UCHL3,1
8874,PLA2G12A,1
8875,PLA2G1B,1
8876,PLA2G2A,1
8877,UBXN2B,1
8878,PLA2G2D,1
8879,PLA2G2F,1
8880,PIWIL1,1
8881,PITPNM2,1
8882,PITPNM1,1
8883,UNC119,1
8884,UNKL,1
8885,PIK3C3,1
8886,UNC80,1
8887,UNC5CL,1
8888,UNC5A,1
8889,UNC45B,1
8890,PIK3IP1,1
8891,PIK3R4,1
8892,UNC45A,1
8893,UNC13D,1
8894,UNC13A,1
8895,PIM1,1
8896,PIM3,1
8897,UHRF1BP1L,1
8898,PIN4,1
8899,UMPS,1
8900,UMODL1,1
8901,PINK1,1
8902,PINLYP,1
8903,PIP,1
8904,PIP4K2A,1
8905,PIP5K1C,1
8906,ULBP1,1
8907,PIR,1
8908,PISD,1
8909,PITHD1,1
8910,POLN,1
8911,POLQ,1
8912,TWIST1,1
8913,TSPAN11,1
8914,TSNARE1,1
8915,TSN,1
8916,TSLP,1
8917,TSHZ1,1
8918,TSHR,1
8919,PRDM6,1
8920,PRDX2,1
8921,TSG101,1
8922,PRDX4,1
8923,TSFM,1
8924,PRELID2,1
8925,PRELP,1
8926,PREP,1
8927,TSEN34,1
8928,TSEN2,1
8929,PREX2,1
8930,SPATA17,1
8931,PRG2,1
8932,PRG4,1
8933,TSC22D3,1
8934,TSC22D2,1
8935,TSC1,1
8936,PRIM1,1
8937,PRIM2,1
8938,PRIMA1,1
8939,TRUB1,1
8940,PRKAB2,1
8941,PRCP,1
8942,PRCC,1
8943,PPP2R2A,1
8944,PRC1,1
8945,PPP2R2B,1
8946,TSSC1,1
8947,TSR3,1
8948,PPP2R3A,1
8949,TSPYL4,1
8950,PPP2R5B,1
8951,PPP2R5D,1
8952,PPP2R5E,1
8953,PPP3CB,1
8954,TSPAN7,1
8955,PPP3R1,1
8956,PPP4R1,1
8957,PPP4R2,1
8958,PPP4R4,1
8959,TSPAN32,1
8960,TSPAN31,1
8961,PPP5D1,1
8962,PPP6C,1
8963,TSPAN3,1
8964,PPP6R2,1
8965,PPP6R3,1
8966,TSPAN19,1
8967,PPT1,1
8968,TSPAN15,1
8969,TSPAN14,1
8970,PRAME,1
8971,TSPAN12,1
8972,PRKACA,1
8973,PRKAG1,1
8974,PRKAG2,1
8975,TRRAP,1
8976,PRPF19,1
8977,TRMT61A,1
8978,PRPF38B,1
8979,TRMT5,1
8980,PRPF8,1
8981,TRMT44,1
8982,PRPS2,1
8983,PRPSAP1,1
8984,PRR11,1
8985,TRMT11,1
8986,PRR12,1
8987,TRMT10C,1
8988,PRR15,1
8989,PRR16,1
8990,TRMT10B,1
8991,PRR19,1
8992,TRIQK,1
8993,PRR26,1
8994,TRIP13,1
8995,TRIP12,1
8996,TRIM9,1
8997,TRIM8,1
8998,PRRG1,1
8999,PRRG2,1
9000,PRRT2,1
9001,TRIM66,1
9002,TRIM62,1
9003,PROX2,1
9004,PROX1,1
9005,TRMU,1
9006,PRND,1
9007,TRPV6,1
9008,PRKCA,1
9009,PRKCE,1
9010,TRPV1,1
9011,PRKCQ,1
9012,PRKCSH,1
9013,TRPT1,1
9014,PRKD3,1
9015,PRKX,1
9016,PRLR,1
9017,PRMT1,1
9018,PRMT5,1
9019,PROB1,1
9020,PROSER1,1
9021,TRPC4,1
9022,PROC,1
9023,TRPC1,1
9024,TRPA1,1
9025,PROCA1,1
9026,PROCR,1
9027,TROVE2,1
9028,TROAP,1
9029,PROK2,1
9030,TRO,1
9031,PROM2,1
9032,TRNT1,1
9033,TSSC4,1
9034,TSSK4,1
9035,POLR1E,1
9036,POP5,1
9037,POP7,1
9038,TUBB2A,1
9039,POPDC2,1
9040,TUBA4A,1
9041,PORCN,1
9042,TUBA1C,1
9043,POU2AF1,1
9044,POU2F1,1
9045,POU2F2,1
9046,POU5F1,1
9047,POU5F2,1
9048,POU6F2,1
9049,PP13439,1
9050,PP2D1,1
9051,TTN,1
9052,PPA1,1
9053,PPA2,1
9054,PPAN-P2RY11,1
9055,PPAP2B,1
9056,PPAP2C,1
9057,TTLL7,1
9058,TTLL5,1
9059,PPAPDC2,1
9060,PPAPDC3,1
9061,PPARA,1
9062,TTLL12,1
9063,PPARG,1
9064,TUBB2B,1
9065,TUBB4A,1
9066,PPP2R1A,1
9067,TUBB4B,1
9068,POLR2A,1
9069,TVP23C-CDRT4,1
9070,POLR2B,1
9071,POLR2D,1
9072,POLR2F,1
9073,TVP23A,1
9074,POLR2I,1
9075,POLR2J,1
9076,TUSC3,1
9077,POLR2J3,1
9078,POLR2L,1
9079,TUSC2,1
9080,POLR2M,1
9081,TUSC1,1
9082,POLR3E,1
9083,TULP4,1
9084,TULP3,1
9085,TUFT1,1
9086,POLR3GL,1
9087,TUFM,1
9088,TUBGCP6,1
9089,POM121C,1
9090,POMC,1
9091,POMGNT2,1
9092,POMK,1
9093,POMT1,1
9094,TUBD1,1
9095,PPARGC1B,1
9096,TTLL10,1
9097,TTL,1
9098,TTK,1
9099,PPP1CB,1
9100,PPP1CC,1
9101,TTC29,1
9102,TTC28,1
9103,PPP1R11,1
9104,PPP1R12B,1
9105,PPP1R12C,1
9106,PPP1R13B,1
9107,TTC24,1
9108,PPP1R13L,1
9109,PPP1R14A,1
9110,PPP1R14C,1
9111,TTC23L,1
9112,PPP1R2,1
9113,PPP1R26,1
9114,PPP1R35,1
9115,PPP1R36,1
9116,PPP1R37,1
9117,TTC14,1
9118,TTC12,1
9119,TTBK2,1
9120,TTBK1,1
9121,TST,1
9122,PPP1R9B,1
9123,TSSK6,1
9124,PPP2CA,1
9125,PPP2CB,1
9126,PPM1N,1
9127,TTC30A,1
9128,TTC30B,1
9129,TTC5,1
9130,PPDPF,1
9131,PPEF1,1
9132,PPFIA2,1
9133,TTI2,1
9134,TTC9B,1
9135,TTC9,1
9136,PPFIBP2,1
9137,PPIA,1
9138,PPIB,1
9139,TTC7B,1
9140,PPIE,1
9141,PPIF,1
9142,TTC40,1
9143,PPM1L,1
9144,PPIL2,1
9145,PPIL4,1
9146,PPL,1
9147,TTC39B,1
9148,TTC36,1
9149,TTC34,1
9150,PPM1D,1
9151,TTC33,1
9152,PPM1F,1
9153,PPM1H,1
9154,PPM1J,1
9155,PPM1K,1
9156,TMEM119,1
9157,TMEM110,1
9158,RNF213,1
9159,SLC25A10,1
9160,STXBP1,1
9161,SLC25A17,1
9162,SLC25A18,1
9163,SLC25A20,1
9164,STX5,1
9165,SLC25A24,1
9166,SLC25A26,1
9167,STX4,1
9168,STX2,1
9169,SLC25A28,1
9170,SLC25A29,1
9171,STX1A,1
9172,SLC25A30,1
9173,SLC25A32,1
9174,SLC25A34,1
9175,STX18,1
9176,STX16,1
9177,SLC25A38,1
9178,SLC25A40,1
9179,STX11,1
9180,SLC25A42,1
9181,SLC25A43,1
9182,SLC25A44,1
9183,STUB1,1
9184,STT3B,1
9185,STRN4,1
9186,STRN3,1
9187,STXBP2,1
9188,SLC24A3,1
9189,STRBP,1
9190,SLC24A2,1
9191,SLC18A2,1
9192,SLC19A2,1
9193,SLC19A3,1
9194,SULT1C2,1
9195,SULT1B1,1
9196,SULT1A4,1
9197,SULT1A3,1
9198,SULT1A1,1
9199,SUGT1,1
9200,SUGP2,1
9201,SUCO,1
9202,SLC20A2,1
9203,SUCNR1,1
9204,SLC22A13,1
9205,SLC22A14,1
9206,SUCLG1,1
9207,SLC22A15,1
9208,SUCLA2,1
9209,SLC22A18,1
9210,SUB1,1
9211,STYX,1
9212,SLC22A4,1
9213,STYK1,1
9214,STXBP6,1
9215,SLC23A3,1
9216,SLC24A1,1
9217,STXBP4,1
9218,STRN,1
9219,STRAP,1
9220,TMEM11,1
9221,SLC31A1,1
9222,SLC31A2,1
9223,SLC34A2,1
9224,STK24,1
9225,SLC35A2,1
9226,STK17A,1
9227,STK11IP,1
9228,SLC35A5,1
9229,STIM1,1
9230,STIL,1
9231,SLC35D2,1
9232,STEAP2,1
9233,STEAP1B,1
9234,STAU2,1
9235,STAU1,1
9236,SLC35F4,1
9237,SLC35F5,1
9238,SLC35F6,1
9239,SLC35G2,1
9240,STAT5B,1
9241,SLC36A4,1
9242,SLC37A1,1
9243,SLC37A3,1
9244,SLC38A10,1
9245,SLC38A4,1
9246,SLC38A7,1
9247,STARD7,1
9248,SLC38A9,1
9249,STK31,1
9250,STK32B,1
9251,STRADA,1
9252,STK32C,1
9253,SLC26A1,1
9254,SLC26A11,1
9255,STRA13,1
9256,SLC26A2,1
9257,SLC26A4,1
9258,SLC26A5,1
9259,SLC26A8,1
9260,STOX2,1
9261,SLC26A9,1
9262,STON1-GTF2A1L,1
9263,SLC28A1,1
9264,SLC28A2,1
9265,SLC28A3,1
9266,SLC29A2,1
9267,STOML2,1
9268,STMND1,1
9269,SLC2A12,1
9270,SLC2A13,1
9271,SLC2A14,1
9272,SLC2A5,1
9273,SLC2A6,1
9274,STMN4,1
9275,STMN1,1
9276,STK40,1
9277,SLC30A3,1
9278,SLC30A6,1
9279,STK33,1
9280,SLC17A9,1
9281,SULT2B1,1
9282,SULT4A1,1
9283,SZT2,1
9284,SYTL5,1
9285,SH3PXD2A,1
9286,SH3PXD2B,1
9287,SH3TC1,1
9288,SYTL2,1
9289,SH3TC2,1
9290,SHANK1,1
9291,SHC1,1
9292,SYT3,1
9293,SYT17,1
9294,SYT15,1
9295,SYT13,1
9296,SYT11,1
9297,SYT1,1
9298,SYS1-DBNDD2,1
9299,SYS1,1
9300,SHF,1
9301,SYNRG,1
9302,SHISA6,1
9303,SYNPO2L,1
9304,SHMT2,1
9305,SHOC2,1
9306,SYNPO,1
9307,SHROOM2,1
9308,SHROOM3,1
9309,SHROOM4,1
9310,SIAE,1
9311,SZRD1,1
9312,SH3GLB1,1
9313,SLC17A3,1
9314,TAB1,1
9315,SFTPD,1
9316,SFXN1,1
9317,TAF4,1
9318,TAF3,1
9319,SFXN5,1
9320,SGCA,1
9321,TAF1D,1
9322,SGCG,1
9323,SGIP1,1
9324,SGK494,1
9325,SGMS2,1
9326,TAF15,1
9327,SGSM2,1
9328,SH2B1,1
9329,TAF1,1
9330,SH2B3,1
9331,SH2D1B,1
9332,TACSTD2,1
9333,TACR2,1
9334,SH2D3A,1
9335,TACR1,1
9336,SH2D4B,1
9337,TAC4,1
9338,SH3BP2,1
9339,SH3BP4,1
9340,TAC3,1
9341,SH3GL1,1
9342,SIAH1,1
9343,SIAH3,1
9344,SIDT2,1
9345,SIGIRR,1
9346,SUV420H1,1
9347,SLAMF6,1
9348,SLAMF8,1
9349,SLAMF9,1
9350,SUSD4,1
9351,SLBP,1
9352,SURF6,1
9353,SLC10A1,1
9354,SLC10A3,1
9355,SLC10A4,1
9356,SLC12A1,1
9357,SUPV3L1,1
9358,SUPT5H,1
9359,SLC12A4,1
9360,SLC12A6,1
9361,SLC13A3,1
9362,SLC14A2,1
9363,SUN1,1
9364,SLC16A10,1
9365,SLC16A11,1
9366,SUMO4,1
9367,SLC16A12,1
9368,SLC16A2,1
9369,SLC16A3,1
9370,SUMO1,1
9371,SLC16A7,1
9372,SLC16A9,1
9373,SKOR1,1
9374,SKIV2L2,1
9375,SKAP1,1
9376,SYNDIG1,1
9377,SYNJ1,1
9378,SIGLEC12,1
9379,SIGLEC15,1
9380,SYNE4,1
9381,SYNE3,1
9382,SYNE2,1
9383,SIGLEC7,1
9384,SIGLEC8,1
9385,SIGLEC9,1
9386,SIMC1,1
9387,SYNE1,1
9388,SIN3B,1
9389,SYN1,1
9390,SWSAP1,1
9391,SYMPK,1
9392,SIPA1L1,1
9393,SIPA1L3,1
9394,SYK,1
9395,SIRPB1,1
9396,SIRT1,1
9397,SIRT2,1
9398,SYCP2,1
9399,SYCE2,1
9400,SYCE1,1
9401,SIRT6,1
9402,SIX2,1
9403,SLC39A11,1
9404,SLC39A13,1
9405,STAR,1
9406,SNAP25,1
9407,SPP1,1
9408,SNAPC4,1
9409,SNAPC5,1
9410,SNAPIN,1
9411,SNCA,1
9412,SNCB,1
9413,SPOP,1
9414,SND1,1
9415,SNED1,1
9416,SPOCK2,1
9417,SPOCD1,1
9418,SNRNP200,1
9419,SPNS3,1
9420,SNRNP35,1
9421,SPN,1
9422,SNRNP70,1
9423,SPIRE2,1
9424,SPIRE1,1
9425,SPINT2,1
9426,SNRPE,1
9427,SNRPF,1
9428,SNRPG,1
9429,SNRPN,1
9430,SNTA1,1
9431,SNTB1,1
9432,SPIN4,1
9433,SNUPN,1
9434,SNAPC1,1
9435,SPPL2A,1
9436,SMIM3,1
9437,SNAI2,1
9438,SPTLC1,1
9439,SMIM8,1
9440,SPTBN4,1
9441,SPTBN2,1
9442,SMN2,1
9443,SMNDC1,1
9444,SMO,1
9445,SMOC2,1
9446,SMOX,1
9447,SPTBN1,1
9448,SPSB3,1
9449,SPSB2,1
9450,SPSB1,1
9451,SPRYD7,1
9452,SMPDL3B,1
9453,SMPX,1
9454,SMS,1
9455,SMTN,1
9456,SMTNL1,1
9457,SPRY1,1
9458,SMUG1,1
9459,SMURF2,1
9460,SPRTN,1
9461,SPRR3,1
9462,SPRED3,1
9463,SNAI1,1
9464,SPRED1,1
9465,SNW1,1
9466,SNX1,1
9467,SNX10,1
9468,SNX11,1
9469,SORT1,1
9470,SOS1,1
9471,SOWAHA,1
9472,SOWAHD,1
9473,SOX17,1
9474,SOX21,1
9475,SPCS1,1
9476,SPC25,1
9477,SOX4,1
9478,SOX5,1
9479,SOX7,1
9480,SPC24,1
9481,SOX9,1
9482,SPATA6L,1
9483,SPATA5,1
9484,SP140L,1
9485,SP4,1
9486,SP6,1
9487,SPATA4,1
9488,SPATA25,1
9489,SPA17,1
9490,SPATA24,1
9491,SPAG16,1
9492,SPAG17,1
9493,SPATA2,1
9494,SPARCL1,1
9495,SPATA18,1
9496,SORL1,1
9497,SPDYE2B,1
9498,SPDYE3,1
9499,SNX25,1
9500,SNX13,1
9501,SNX14,1
9502,SPI1,1
9503,SNX15,1
9504,SNX16,1
9505,SPHK2,1
9506,SNX17,1
9507,SPHK1,1
