,gene_name,frec
8607,SYNM,1
8608,SYNJ2BP,1
8609,RBM26,1
8610,PHGR1,1
8611,SLC37A1,1
8612,SYNJ1,1
8613,PHKA1,1
8614,PHKA2,1
8615,PHKB,1
8616,SYNGR2,1
8617,SYNGAP1,1
8618,PHKG2,1
8619,UGT1A1,1
8620,PIAS4,1
8621,PIBF1,1
8622,UGT2B17,1
8623,SYCP2L,1
8624,PIGQ,1
8625,UGT2B4,1
8626,UGT3A2,1
8627,RBBP9,1
8628,USH1C,1
8629,SLC39A6,1
8630,SUSD5,1
8631,PIGV,1
8632,SUSD4,1
8633,PIGX,1
8634,PIGZ,1
8635,UGT8,1
8636,PIK3AP1,1
8637,PIK3C2A,1
8638,USF2,1
8639,RBBP5,1
8640,SURF4,1
8641,PIK3CD,1
8642,SURF2,1
8643,SUPT7L,1
8644,PIK3CG,1
8645,SLC39A2,1
8646,SV2A,1
8647,VLDLR,1
8648,SLC38A7,1
8649,PIDD,1
8650,PIEZO1,1
8651,RBM14,1
8652,SYCE3,1
8653,SYCE1,1
8654,RBM12B-AS1,1
8655,RBM12B,1
8656,RBM12,1
8657,SWT1,1
8658,SWI5,1
8659,PIGO,1
8660,PIGB,1
8661,SVOPL,1
8662,RBM11,1
8663,WDR12,1
8664,RBM10,1
8665,PIGK,1
8666,SLC39A11,1
8667,PIGM,1
8668,PIGN,1
8669,PHF20,1
8670,SYT1,1
8671,SLC35G2,1
8672,PGBD1,1
8673,RC3H2,1
8674,PFKFB2,1
8675,RC3H1,1
8676,PFKFB4,1
8677,TAF15,1
8678,SLC35B3,1
8679,PFN1,1
8680,TAF11,1
8681,TAF10,1
8682,SLC35C1,1
8683,PGA3,1
8684,PGA4,1
8685,PGAM1,1
8686,TADA3,1
8687,PGAM2,1
8688,RBPMS,1
8689,TADA2B,1
8690,RBPJ,1
8691,TADA1,1
8692,RBP7,1
8693,TACR2,1
8694,RCAN2,1
8695,WDR26,1
8696,PFDN4,1
8697,SLC35A5,1
8698,PEX10,1
8699,PEX11A,1
8700,SLC35A1,1
8701,PEX11B,1
8702,SLC35A3,1
8703,TAF5L,1
8704,VIL1,1
8705,RCBTB1,1
8706,TAF4,1
8707,PEX19,1
8708,TAF1B,1
8709,TAF3,1
8710,TAF2,1
8711,SLC35B1,1
8712,WDR3,1
8713,PEX5L,1
8714,PF4,1
8715,WDR27,1
8716,TAF1C,1
8717,PFDN1,1
8718,SLC35E2,1
8719,SLC35E2B,1
8720,PHF2,1
8721,PGBD2,1
8722,PGPEP1,1
8723,PGR,1
8724,SLC35F3,1
8725,RBM46,1
8726,RBM45,1
8727,PGRMC2,1
8728,SYT15,1
8729,SLC35F4,1
8730,WDR19,1
8731,RBM43,1
8732,VIP,1
8733,WDR18,1
8734,PHC1,1
8735,PHC3,1
8736,SYT14,1
8737,USHBP1,1
8738,UGP2,1
8739,RBM34,1
8740,VIPAS39,1
8741,RBM3,1
8742,PHF15,1
8743,SLC35F2,1
8744,PGP,1
8745,SYTL2,1
8746,UGGT1,1
8747,PGBD4,1
8748,TACO1,1
8749,RBP4,1
8750,TACC1,1
8751,SLC35E3,1
8752,PGC,1
8753,RBMXL1,1
8754,PGF,1
8755,TAB3,1
8756,PGLYRP1,1
8757,SYTL4,1
8758,SLC35E4,1
8759,PGM2,1
8760,RBMS2,1
8761,TAB1,1
8762,RBM8A,1
8763,VIM,1
8764,SZRD1,1
8765,RBM6,1
8766,RBM4B,1
8767,PCDHB5,1
8768,TCEAL7,1
8769,SUPT5H,1
8770,RNF11,1
8771,RNF103-CHMP3,1
8772,OGN,1
8773,OGT,1
8774,OIP5,1
8775,OLA1,1
8776,THBD,1
8777,OLAH,1
8778,RNF103,1
8779,RNF10,1
8780,THAP7,1
8781,THAP6,1
8782,OLIG1,1
8783,THAP5,1
8784,USP19,1
8785,OMG,1
8786,THAP4,1
8787,OOEP,1
8788,RND1,1
8789,OPHN1,1
8790,OPLAH,1
8791,OPRK1,1
8792,OGG1,1
8793,OGFRL1,1
8794,OAS1,1
8795,OGFOD3,1
8796,OAS3,1
8797,THNSL1,1
8798,OAZ1,1
8799,OAZ3,1
8800,THG1L,1
8801,WDR81,1
8802,USP21,1
8803,USP20,1
8804,THEMIS2,1
8805,OCIAD2,1
8806,THEMIS,1
8807,THEM5,1
8808,SLC19A1,1
8809,OCM,1
8810,ODF2L,1
8811,SLC19A2,1
8812,ODF3B,1
8813,ODF3L2,1
8814,RNF111,1
8815,SLC19A3,1
8816,OGFOD2,1
8817,OR10AD1,1
8818,OR2A1,1
8819,THAP11,1
8820,THAP10,1
8821,TGFBR2,1
8822,OSBPL9,1
8823,TGFBR1,1
8824,WDR72,1
8825,VCL,1
8826,OSER1,1
8827,OSGEP,1
8828,TGFBI,1
8829,TGFB3,1
8830,RNASE7,1
8831,OSM,1
8832,OSMR,1
8833,OSR1,1
8834,OSR2,1
8835,OST4,1
8836,OSTC,1
8837,RNASE2,1
8838,OSTF1,1
8839,SLC22A10,1
8840,OSTM1,1
8841,SLC22A11,1
8842,TGFBR3L,1
8843,OSBPL3,1
8844,RNASEH2A,1
8845,ORAOV1,1
8846,OR2W3,1
8847,OR51E1,1
8848,THAP1,1
8849,THADA,1
8850,OR52N4,1
8851,OR7D2,1
8852,TH,1
8853,ORAI1,1
8854,TGS1,1
8855,RNASEK-C17orf49,1
8856,SLC20A2,1
8857,PTH2R,1
8858,UBTF,1
8859,RNASEK,1
8860,UBXN1,1
8861,ORC6,1
8862,ORMDL1,1
8863,SLC1A7,1
8864,TGIF2-C20orf24,1
8865,ORMDL3,1
8866,RNF122,1
8867,NXT2,1
8868,TCEANC2,1
8869,NUCKS1,1
8870,TIPARP,1
8871,NUDCD3,1
8872,RNF219,1
8873,RNF216,1
8874,SLC14A1,1
8875,TIMP4,1
8876,NUDT13,1
8877,RNF214,1
8878,RNF207,1
8879,RNF20,1
8880,NUDT16L1,1
8881,RNF2,1
8882,NUDT18,1
8883,TIMM9,1
8884,SLC15A2,1
8885,WDR83OS,1
8886,RNF181,1
8887,RNF180,1
8888,SLC15A3,1
8889,NUDT22,1
8890,NUDT3,1
8891,NUDC,1
8892,TIPIN,1
8893,NXT1,1
8894,RNF220,1
8895,NTN4,1
8896,RNF43,1
8897,NTN5,1
8898,TLE1,1
8899,RNF4,1
8900,RNF38,1
8901,TLCD1,1
8902,SLC12A8,1
8903,RNF32,1
8904,NTRK2,1
8905,TK2,1
8906,NTS,1
8907,TJP3,1
8908,RNF31,1
8909,NUAK1,1
8910,SLC13A3,1
8911,RNF24,1
8912,NUBP1,1
8913,RNF224,1
8914,SLC13A4,1
8915,WDR89,1
8916,TIMM44,1
8917,TIMM23B,1
8918,TIMM23,1
8919,RNF169,1
8920,NUP62,1
8921,RNF135,1
8922,NUP85,1
8923,NUP88,1
8924,USP22,1
8925,NUPL1,1
8926,NUPL2,1
8927,THSD7A,1
8928,THSD1,1
8929,THRSP,1
8930,THRAP3,1
8931,RNF13,1
8932,NUTM2E,1
8933,RNF128,1
8934,NUTM2G,1
8935,NVL,1
8936,NWD1,1
8937,THOC5,1
8938,UBR4,1
8939,NXF3,1
8940,THOC1,1
8941,THY1,1
8942,RNF138,1
8943,RNF141,1
8944,NUP133,1
8945,RNF166,1
8946,NUDT7,1
8947,SLC16A1,1
8948,NUF2,1
8949,VCAM1,1
8950,NUFIP2,1
8951,TIGIT,1
8952,SLC16A10,1
8953,TIGD6,1
8954,TIGD4,1
8955,TICAM2,1
8956,TIGD3,1
8957,UBR1,1
8958,SLC16A4,1
8959,NUP210,1
8960,NUP210L,1
8961,RNF146,1
8962,RNF145,1
8963,UBR2,1
8964,NUP214,1
8965,TGFA,1
8966,OTOGL,1
8967,OTUB1,1
8968,TECTA,1
8969,PARM1,1
8970,SLC25A21-AS1,1
8971,TECPR2,1
8972,RHOBTB3,1
8973,TEAD4,1
8974,RHOBTB2,1
8975,PARP12,1
8976,TEAD1,1
8977,RHOA,1
8978,TDRKH,1
8979,PARS2,1
8980,RHNO1,1
8981,TDRD7,1
8982,TDRD6,1
8983,PATL1,1
8984,TDRD12,1
8985,SLC25A29,1
8986,TDP1,1
8987,PAWR,1
8988,TDO2,1
8989,PAX5,1
8990,RHOD,1
8991,VCPIP1,1
8992,OTUB2,1
8993,TEF,1
8994,RHOXF1,1
8995,TEPP,1
8996,PAPSS2,1
8997,TENM4,1
8998,SLC25A2,1
8999,TENM2,1
9000,TENM1,1
9001,PAQR7,1
9002,TENC1,1
9003,TEN1,1
9004,TEKT5,1
9005,RHOQ,1
9006,USP13,1
9007,PAQR8,1
9008,RHOJ,1
9009,PARD3,1
9010,RHOH,1
9011,SLC25A21,1
9012,RHOG,1
9013,PARK2,1
9014,TEFM,1
9015,PAX6,1
9016,WDR59,1
9017,PAX9,1
9018,TCTN2,1
9019,TCF3,1
9020,SLC25A37,1
9021,PCDHA13,1
9022,TCF21,1
9023,RGS7,1
9024,PCDHA5,1
9025,PCDHA7,1
9026,PCDHA8,1
9027,TCF19,1
9028,PCDHAC1,1
9029,PCDHB11,1
9030,SLC25A40,1
9031,PCDHB12,1
9032,TCERG1L,1
9033,TCERG1,1
9034,SLC25A42,1
9035,PCDHB14,1
9036,PCDHB15,1
9037,TCEB3,1
9038,TCEB2,1
9039,PCDHB17,1
9040,SLC25A36,1
9041,TCF7,1
9042,PCDH9,1
9043,PCBP3,1
9044,PBLD,1
9045,SLC25A3,1
9046,PBX2,1
9047,UCHL1,1
9048,RHBDL1,1
9049,RHBDF2,1
9050,TCTE3,1
9051,TCP11L2,1
9052,PCBP1,1
9053,UCHL3,1
9054,PCDH8,1
9055,PCCA,1
9056,VCPKMT,1
9057,PCDH10,1
9058,PCDH12,1
9059,TCN1,1
9060,RGS9,1
9061,VDAC2,1
9062,TCF7L2,1
9063,TCF7L1,1
9064,PAPSS1,1
9065,PAPPA2,1
9066,RHPN1,1
9067,PACSIN3,1
9068,P2RY14,1
9069,P2RY2,1
9070,RLIM,1
9071,TFCP2L1,1
9072,TFCP2,1
9073,P4HA3,1
9074,WDR65,1
9075,RIPPLY1,1
9076,TFAP2C,1
9077,PABPC1L,1
9078,TFAP2A,1
9079,RIPK3,1
9080,RIPK2,1
9081,PABPC3,1
9082,RIPK1,1
9083,SLC23A3,1
9084,PABPC5,1
9085,PABPN1,1
9086,PACRG,1
9087,SLC24A1,1
9088,PACS2,1
9089,RLN2,1
9090,P2RY12,1
9091,P2RY1,1
9092,TFPT,1
9093,OTUD3,1
9094,OTUD5,1
9095,OTUD6B,1
9096,TFRC,1
9097,SLC22A15,1
9098,OVGP1,1
9099,OVOL2,1
9100,OXA1L,1
9101,RMI2,1
9102,OXGR1,1
9103,TFEB,1
9104,RMI1,1
9105,RMDN3,1
9106,SLC22A18AS,1
9107,RMDN1,1
9108,TFF3,1
9109,USP15,1
9110,WDR7,1
9111,TFF1,1
9112,P2RX7,1
9113,TEX30,1
9114,PADI1,1
9115,TERF2,1
9116,PADI2,1
9117,PALM3,1
9118,USP14,1
9119,RILPL2,1
9120,TET1,1
9121,RILPL1,1
9122,SLC25A10,1
9123,TESPA1,1
9124,RILP,1
9125,SLC25A11,1
9126,PAN2,1
9127,PAN3,1
9128,SLC25A13,1
9129,PANX1,1
9130,TESC,1
9131,RIC8B,1
9132,RIBC2,1
9133,PAPLN,1
9134,RIBC1,1
9135,UBXN2B,1
9136,SLC25A18,1
9137,PAPPA,1
9138,PALM2-AKAP2,1
9139,WDR63,1
9140,RIMBP3,1
9141,SLC24A4,1
9142,TEX264,1
9143,RINT1,1
9144,PAFAH1B3,1
9145,PAFAH2,1
9146,RINL,1
9147,TEX261,1
9148,SLC24A3,1
9149,PAGR1,1
9150,RING1,1
9151,PAICS,1
9152,RIMBP3B,1
9153,TEX22,1
9154,RIN2,1
9155,PAIP1,1
9156,RIMKLA,1
9157,TEX14,1
9158,RIMBP3C,1
9159,PAK3,1
9160,TET3,1
9161,PAK6,1
9162,RBAK-RBAKDN,1
9163,RBAK,1
9164,NTN1,1
9165,PRDX4,1
9166,PRDX5,1
9167,PRELP,1
9168,PREPL,1
9169,PREX2,1
9170,SPECC1,1
9171,PRG4,1
9172,PRICKLE1,1
9173,SPDYE1,1
9174,SMARCD2,1
9175,PRICKLE3,1
9176,SPDL1,1
9177,SMARCD3,1
9178,SMC1A,1
9179,PZP,1
9180,SPATS2L,1
9181,PYURF,1
9182,PRIMA1,1
9183,SPATS2,1
9184,PRIMPOL,1
9185,PRKAA1,1
9186,PYGO2,1
9187,SPEF1,1
9188,SPEF2,1
9189,VPS33A,1
9190,PRDX2,1
9191,PQLC1,1
9192,PQLC2,1
9193,PQLC3,1
9194,SPIB,1
9195,QTRT1,1
9196,PRAM1,1
9197,PRAME,1
9198,PRAP1,1
9199,SPHK2,1
9200,SPHK1,1
9201,QRSL1,1
9202,PRDM10,1
9203,SPG7,1
9204,SMARCAD1,1
9205,PRDM15,1
9206,SPG20,1
9207,PRDM16,1
9208,SPG11,1
9209,PRDM8,1
9210,PRDX1,1
9211,SPESP1,1
9212,PYGO1,1
9213,UNG,1
9214,PRKACA,1
9215,SPATA6L,1
9216,PRKRIR,1
9217,SPAG7,1
9218,VTCN1,1
9219,PRLR,1
9220,SMCR8,1
9221,PRMT1,1
9222,SPAG5,1
9223,PRMT3,1
9224,SPAG4,1
9225,PXK,1
9226,PRNP,1
9227,SPAG16,1
9228,PROC,1
9229,PROCR,1
9230,PRODH,1
9231,PXDNL,1
9232,PROM1,1
9233,PROS1,1
9234,PXDN,1
9235,SPA17,1
9236,PROSER1,1
9237,SPAG8,1
9238,PRKRA,1
9239,PXMP4,1
9240,PRKCDBP,1
9241,PRKACB,1
9242,PYGM,1
9243,SMC5,1
9244,SPATA5,1
9245,PRKAR2A,1
9246,PYCRL,1
9247,PRKAR2B,1
9248,PRKCA,1
9249,PRKCB,1
9250,SPATA25,1
9251,PXT1,1
9252,PRKCI,1
9253,SPATA22,1
9254,PYCARD,1
9255,SPATA18,1
9256,SPATA13,1
9257,PRKD2,1
9258,PRKD3,1
9259,PRKDC,1
9260,PRKG1,1
9261,PQBP1,1
9262,R3HCC1L,1
9263,SRD5A1,1
9264,SPTBN1,1
9265,PPP1R1C,1
9266,SPTB,1
9267,PPP1R2,1
9268,SPTA1,1
9269,SLU7,1
9270,VPS26A,1
9271,SLX1B,1
9272,SPSB2,1
9273,PPP1R32,1
9274,SPSB1,1
9275,RAB30,1
9276,UQCRC1,1
9277,SPRYD3,1
9278,PPP1R36,1
9279,PPP1R3C,1
9280,PPP1R3D,1
9281,SPRY4,1
9282,SLX4IP,1
9283,PPP1R3E,1
9284,PPP1R3F,1
9285,SPRY1,1
9286,PPP1R1B,1
9287,SLTM,1
9288,PPT1,1
9289,RAB35,1
9290,PPM1L,1
9291,PPM1N,1
9292,PPME1,1
9293,SRCRB4D,1
9294,SRCIN1,1
9295,VWA5A,1
9296,SRCAP,1
9297,SRBD1,1
9298,SPTSSA,1
9299,SLMAP,1
9300,PPP1R12A,1
9301,SPTLC2,1
9302,PPP1R12C,1
9303,SLMO1,1
9304,RAB36,1
9305,PPP1R14A,1
9306,PPP1R14C,1
9307,SLMO2,1
9308,SLPI,1
9309,SPTBN4,1
9310,VWA3B,1
9311,RAB25,1
9312,SMAD1,1
9313,SPRR3,1
9314,SPRR2D,1
9315,PPP2R5C,1
9316,PPP3CA,1
9317,SMAP1,1
9318,RAB14,1
9319,SPIRE2,1
9320,SMARCA1,1
9321,PPP3CB,1
9322,UNC79,1
9323,RAB11FIP5,1
9324,RAB11FIP2,1
9325,PPP4R1L,1
9326,RAB10,1
9327,SPINK13,1
9328,PPP6R1,1
9329,R3HDM1,1
9330,PPP6R2,1
9331,SPINK1,1
9332,SPIN3,1
9333,SPIN2B,1
9334,SPIN2A,1
9335,SPIN1,1
9336,SMAGP,1
9337,VWA1,1
9338,RAB17,1
9339,PPP2CB,1
9340,SPRR2A,1
9341,SPRR1A,1
9342,RAB20,1
9343,PPP1R8,1
9344,PPP1R9A,1
9345,SPRED1,1
9346,UNC5CL,1
9347,SMAD5,1
9348,PPP2CA,1
9349,SPP1,1
9350,PPP2R3B,1
9351,PPP2R1A,1
9352,SPOPL,1
9353,PPP2R1B,1
9354,PPP2R2A,1
9355,SMAD6,1
9356,RAB19,1
9357,VPS28,1
9358,PPP2R2D,1
9359,PPP2R3A,1
9360,VSTM5,1
9361,SMEK2,1
9362,SMG5,1
9363,PSMD12,1
9364,PSMD13,1
9365,PTPRC,1
9366,SNX15,1
9367,PTPRB,1
9368,PTPRA,1
9369,SMPDL3B,1
9370,SMPX,1
9371,SNX10,1
9372,SNW1,1
9373,PSME2,1
9374,PTPN4,1
9375,SNTG2,1
9376,VPS8,1
9377,SNTB2,1
9378,SMTNL1,1
9379,PTPN21,1
9380,VPS72,1
9381,PTPN20B,1
9382,UQCC1,1
9383,PTPN14,1
9384,SNRPF,1
9385,PTPRCAP,1
9386,SNX18,1
9387,SMG6,1
9388,SNX2,1
9389,SNX5,1
9390,PTPRN2,1
9391,SMN1,1
9392,SNX33,1
9393,SNX32,1
9394,PTPRM,1
9395,SNX3,1
9396,PTPRK,1
9397,SNX25,1
9398,SNX24,1
9399,VRK1,1
9400,SMO,1
9401,UPK2,1
9402,PSMC2,1
9403,PSMC3,1
9404,PTPRG,1
9405,PSMC5,1
9406,PSMC6,1
9407,PSMD1,1
9408,PTPRE,1
9409,PSMD10,1
9410,SMUG1,1
9411,PTPN11,1
9412,PSPH,1
9413,SMURF1,1
9414,SNCG,1
9415,PTGDR2,1
9416,PTGER1,1
9417,SNCB,1
9418,VPS51,1
9419,PTK7,1
9420,PTGER4,1
9421,SNCAIP,1
9422,PTGES3,1
9423,SNCA,1
9424,SNAPIN,1
9425,PTGES3L,1
9426,SNAPC5,1
9427,SNAP47,1
9428,PTGFR,1
9429,PTGIR,1
9430,PTGIS,1
9431,PTK6,1
9432,PTGR2,1
9433,SNAPC4,1
9434,PTK2,1
9435,PTDSS1,1
9436,PTMA,1
9437,SNED1,1
9438,SNRPA1,1
9439,SNRPD1,1
9440,SNRPC,1
9441,PSPN,1
9442,PSTK,1
9443,SMURF2,1
9444,VPS45,1
9445,PTPLAD2,1
9446,PTPLA,1
9447,PTAFR,1
9448,SMYD3,1
9449,PTCHD1,1
9450,SNRNP70,1
9451,PTP4A2,1
9452,SNRNP35,1
9453,SNRNP27,1
9454,SNRNP25,1
9455,PTCH2,1
9456,SNAI1,1
9457,SNAI3,1
9458,SNPH,1
9459,PTPRO,1
9460,PSMA5,1
9461,PTPRR,1
9462,SOS1,1
9463,PRR12,1
9464,VPS37C,1
9465,UPB1,1
9466,PVRL3,1
9467,SOX18,1
9468,PVRL2,1
9469,PRR14L,1
9470,SOX15,1
9471,VPS37D,1
9472,SOX13,1
9473,PRR18,1
9474,PRR19,1
9475,PRR22,1
9476,SOX11,1
9477,UPF1,1
9478,PRR5,1
9479,PRR5L,1
9480,PRR7,1
9481,PUS7L,1
9482,SOSTDC1,1
9483,PRRC2B,1
9484,SOX5,1
9485,SOX6,1
9486,SOX7,1
9487,SP100,1
9488,PROZ,1
9489,PRPF18,1
9490,VSTM4,1
9491,SP3,1
9492,SP2,1
9493,PWWP2A,1
9494,SP140,1
9495,PRPF38B,1
9496,PRPF39,1
9497,PRPF4,1
9498,PRPSAP2,1
9499,PRPF40B,1
9500,PRPF6,1
9501,PRPF8,1
9502,SP1,1
9503,PRPS1,1
9504,PWP1,1
9505,PRPS2,1
9506,SOX9,1
9507,PRPSAP1,1
9508,PRRG3,1
9509,SORL1,1
9510,PTPRS,1
9511,PRRT3,1
9512,SMIM22,1
9513,PTX3,1
9514,PRSS53,1
9515,PRSS57,1
9516,PRSS8,1
9517,PRTG,1
9518,SOCS2,1
9519,PRUNE2,1
9520,PSAP,1
9521,SMIM3,1
9522,SMIM4,1
9523,PTRHD1,1
9524,PTRH2,1
9525,PSD2,1
9526,PTRF,1
9527,SNX9,1
9528,SMIM6,1
9529,PTPRZ1,1
9530,PTPRT,1
9531,PSKH1,1
9532,PSMA1,1
9533,SOCS3,1
9534,SOCS4,1
9535,PTX4,1
9536,VRK3,1
9537,UPF3B,1
9538,PRRX1,1
9539,SORCS2,1
9540,SORCS1,1
9541,SORBS3,1
9542,VSIG10,1
9543,PRSS1,1
9544,SMIM12,1
9545,PUS10,1
9546,SMIM13,1
9547,PUF60,1
9548,SMIM15,1
9549,PRSS22,1
9550,PRSS23,1
9551,SOGA3,1
9552,PURA,1
9553,SMIM19,1
9554,UPK1A,1
9555,PUM1,1
9556,PRSS35,1
9557,SLITRK5,1
9558,RAB39B,1
9559,PIK3R3,1
9560,RAPH1,1
9561,PLEKHB1,1
9562,RAPGEFL1,1
9563,STON1,1
9564,SLC5A5,1
9565,ULK1,1
9566,WBP2,1
9567,PLEKHG4,1
9568,STOML1,1
9569,WBP11,1
9570,PLEKHG7,1
9571,SLC5A8,1
9572,RAPGEF2,1
9573,RAP2C,1
9574,RAP2A,1
9575,PLEKHH3,1
9576,PLEKHM2,1
9577,RAP1GAP2,1
9578,PLEKHO2,1
9579,PLEKHS1,1
9580,STK4,1
9581,SLC6A1,1
9582,STON2,1
9583,PLEKHA6,1
9584,STT3A,1
9585,VN1R1,1
9586,PLCH1,1
9587,WBSCR17,1
9588,RASA2,1
9589,PLCXD2,1
9590,SLC51A,1
9591,PLCXD3,1
9592,WBSCR16,1
9593,RARRES3,1
9594,STRAP,1
9595,SLC52A2,1
9596,STRADB,1
9597,STRADA,1
9598,PLEC,1
9599,PLEK,1
9600,STRA13,1
9601,SLC5A1,1
9602,SLC5A10,1
9603,STPG2,1
9604,SLC5A11,1
9605,PLEKHA3,1
9606,SLC5A12,1
9607,RAP1GAP,1
9608,PLGLB1,1
9609,RAP1B,1
9610,WBP1,1
9611,PLSCR2,1
9612,STIM1,1
9613,PLTP,1
9614,STIL,1
9615,PLXDC2,1
9616,PLXNA1,1
9617,WASF2,1
9618,STEAP4,1
9619,PLXNA3,1
9620,PLXNB1,1
9621,STEAP2,1
9622,PLXNB2,1
9623,RALGPS1,1
9624,RALGDS,1
9625,SLC6A4,1
9626,ULK2,1
9627,VOPP1,1
9628,PM20D1,1
9629,PM20D2,1
9630,PMAIP1,1
9631,PMEL,1
9632,STIP1,1
9633,VNN3,1
9634,PLSCR1,1
9635,PLK2,1
9636,PLIN3,1
9637,RANGRF,1
9638,PLIN4,1
9639,STK38,1
9640,STK36,1
9641,SLC6A12,1
9642,PLIN5,1
9643,STK33,1
9644,STK32C,1
9645,PLK3,1
9646,RAN,1
9647,WASL,1
9648,PLN,1
9649,RANBP2,1
9650,STK19,1
9651,STK17B,1
9652,RANBP17,1
9653,PLP1,1
9654,RANBP10,1
9655,RANBP1,1
9656,RASA3,1
9657,PLCG1,1
9658,PPM1J,1
9659,RASSF2,1
9660,SULT1A3,1
9661,SULT1A2,1
9662,PITPNM3,1
9663,PITX1,1
9664,PITX2,1
9665,RASL12,1
9666,SLC44A5,1
9667,SLC45A2,1
9668,PJA2,1
9669,SUGT1,1
9670,PKD2L2,1
9671,SUFU,1
9672,UHRF1BP1L,1
9673,PKDCC,1
9674,SLC45A4,1
9675,UHRF2,1
9676,PKHD1,1
9677,PKIA,1
9678,PKIB,1
9679,PKIG,1
9680,PKLR,1
9681,PITPNC1,1
9682,UHMK1,1
9683,PLCE1,1
9684,SLC44A3,1
9685,SUPT3H,1
9686,PIK3R4,1
9687,PIKFYVE,1
9688,RB1CC1,1
9689,WDPCP,1
9690,VMA21,1
9691,PIN1,1
9692,SUN1,1
9693,RAVER1,1
9694,PINK1,1
9695,RASSF7,1
9696,SUMF1,1
9697,SULT4A1,1
9698,SULT2B1,1
9699,PIP4K2C,1
9700,PIP5K1A,1
9701,SULT1E1,1
9702,PIPOX,1
9703,SULT1C4,1
9704,RASSF5,1
9705,PITPNA,1
9706,PKM,1
9707,PKMYT1,1
9708,SUB1,1
9709,STYXL1,1
9710,SLC4A3,1
9711,PLAC8L1,1
9712,RASEF,1
9713,RASD2,1
9714,STX2,1
9715,STX1A,1
9716,STX19,1
9717,PLAGL2,1
9718,STX18,1
9719,SLC4A8,1
9720,SLC4A9,1
9721,UIMC1,1
9722,PLB1,1
9723,STX11,1
9724,STX10,1
9725,PLBD2,1
9726,PLCB2,1
9727,STUB1,1
9728,PLCB4,1
9729,WBSCR22,1
9730,ULBP1,1
9731,STX4,1
9732,RASGEF1A,1
9733,PLAA,1
9734,STXBP2,1
9735,PKN3,1
9736,SLC46A3,1
9737,STYK1,1
9738,STXBP6,1
9739,PLA1A,1
9740,PLA2G10,1
9741,RASGRP3,1
9742,PLA2G15,1
9743,PLA2G16,1
9744,PLA2G1B,1
9745,PLA2R1,1
9746,PLA2G2A,1
9747,PLA2G2D,1
9748,RASGRP1,1
9749,PLA2G4B,1
9750,PLA2G4D,1
9751,STXBP1,1
9752,PLA2G4E,1
9753,PLA2G5,1
9754,RASGEF1B,1
9755,STC1,1
9756,PMF1-BGLAP,1
9757,RALGAPA2,1
9758,SRSF5,1
9759,SRSF12,1
9760,SRSF11,1
9761,POSTN,1
9762,SLCO1B3,1
9763,POT1,1
9764,RAB7L1,1
9765,VWCE,1
9766,RAB6C,1
9767,SLCO5A1,1
9768,SRRM3,1
9769,SLFN11,1
9770,RAB6A,1
9771,SRR,1
9772,SRPX2,1
9773,PPA1,1
9774,RAB5C,1
9775,PPA2,1
9776,SLFN13,1
9777,PPAP2A,1
9778,SRPR,1
9779,PPAP2C,1
9780,RAB9A,1
9781,SLC9B2,1
9782,STAU2,1
9783,SLC9B1,1
9784,POLRMT,1
9785,SSR4,1
9786,POMC,1
9787,POMGNT1,1
9788,RABL6,1
9789,POMP,1
9790,SLC9A3,1
9791,SSC5D,1
9792,SSBP4,1
9793,POMZP3,1
9794,SLC9A3R1,1
9795,PON1,1
9796,SLC9A5,1
9797,RABL2B,1
9798,PON3,1
9799,POP4,1
9800,SLC9A6,1
9801,RABGGTA,1
9802,RABGEF1,1
9803,SLC9A9,1
9804,SRSF7,1
9805,SRPK3,1
9806,SRPK2,1
9807,SRPK1,1
9808,SRP9,1
9809,PPIF,1
9810,PPIG,1
9811,RAB40B,1
9812,RAB40AL,1
9813,PPIH,1
9814,SLIRP,1
9815,PPIL2,1
9816,SRGN,1
9817,SRGAP2,1
9818,SRGAP1,1
9819,SLIT3,1
9820,UNC5A,1
9821,PPL,1
9822,VWA5B2,1
9823,PPM1B,1
9824,VPS13C,1
9825,SLITRK3,1
9826,PPM1E,1
9827,SREBF2,1
9828,SREBF1,1
9829,SLITRK4,1
9830,PPID,1
9831,PPIC,1
9832,PPIAL4G,1
9833,PPDPF,1
9834,RAB4B,1
9835,SLFN14,1
9836,PPARA,1
9837,PPARD,1
9838,RAB42,1
9839,PPARG,1
9840,PPARGC1B,1
9841,RAB40C,1
9842,PPCS,1
9843,PPEF1,1
9844,UNC45A,1
9845,SLFN5,1
9846,SRMS,1
9847,PPFIA2,1
9848,VWA7,1
9849,SRM,1
9850,PPFIA4,1
9851,PPFIBP1,1
9852,PPHLN1,1
9853,PPIA,1
9854,UNC13A,1
9855,POLR3H,1
9856,SSTR5,1
9857,POGZ,1
9858,PNPLA1,1
9859,VPREB3,1
9860,PNPLA3,1
9861,ULK4,1
9862,STAR,1
9863,STAP2,1
9864,STAP1,1
9865,PNPLA8,1
9866,PNPO,1
9867,PNRC1,1
9868,RADIL,1
9869,UMODL1,1
9870,PODN,1
9871,PODNL1,1
9872,PODXL2,1
9873,WAS,1
9874,POFUT1,1
9875,WARS2,1
9876,STAG2,1
9877,STAC3,1
9878,STAC2,1
9879,PNP,1
9880,PNO1,1
9881,STARD4,1
9882,RAI1,1
9883,PML,1
9884,ULK3,1
9885,RALBP1,1
